meaningful_1,meaningful_2,meaningful_3,meaningful_4,unrelated_1,unrelated_2,target
0.022710652649178018,-0.15158057271363495,0.03505959113561179,0.012937634250835908,-0.13005850558511584,-0.07067796885814426,-28.109524422498744
-0.08488224776551832,-0.022135144758466573,0.012514589110089125,0.04464019549793095,-0.057885556576739175,-0.02304383913830111,-7.010500808892064
-0.02680997620214804,0.042695357366366045,-0.026200482468635544,0.026657979491513363,0.004782127411078602,-0.019867599484073198,3.3036297939116106
0.0712147159448733,-0.06338014707579932,-0.07735369898279075,-0.0018014637661196084,0.038634512134606905,-0.07036016401819875,-5.6676067481758965
0.05528931697587937,-0.12151602474064119,-0.0762952375153953,-0.0023932519359390267,0.016747416751666966,-0.0015013973943041117,-7.266306200213892
0.044908565895878445,0.00930819888600926,0.04919041530522162,-0.04012017721889607,-0.025758544370503848,-0.078144945226723,-9.014359832752799
-0.06954789917676521,0.07734371061252467,-0.05219870384059948,0.028486647365867025,-0.09125146332498543,-0.13566178416178737,-11.66910383059263
-0.07696184778869974,-0.045795486450244755,0.05698304334375856,-0.026865946585897853,0.01728346815277425,0.07141439725168752,2.221552504388799
-0.12749373552385743,-0.010184637572900113,-0.12664850549796464,0.06259019516066844,0.01280925733029168,-0.11380900162410977,-4.661558966757631
0.04734244502870587,-0.05130006606273923,0.0169377697292252,-0.005105850108423071,-0.030991124042503725,-0.018133376953389492,-8.2275479041852
-0.02286509478661937,0.0005890117975064467,-0.04598613371067761,-0.0694783720597216,0.007017589295829147,0.0749611823574538,2.953412144935606
-0.0410312087618671,0.010949702661835346,0.05193540718656817,0.04607593816414288,0.030258307590338426,-0.08660479840100824,-0.23873833888328333
-0.05470324169525129,-0.014391951325910073,-0.04996544063464281,-0.006535021770555184,0.01697106596791973,0.04801059595694101,3.6941017226812702
-0.015881382205702402,0.0226249796618201,0.01864258310348245,0.019153579459677335,0.0770128123959123,0.011921375581332702,10.903139350780538
0.04169413364554195,0.05016845103984195,0.061818632908666765,0.03234014053460499,0.12801919951164312,0.018541209927847004,18.95872069644884
-0.040833925432570646,-0.024159911647970413,-0.07933307718910615,-0.062465573049591966,-0.01299185772542405,-0.08339189958518596,-11.470665578307278
0.007464659261849111,0.03408544470198741,-0.04810345983454878,-0.07404034683495275,0.13045852079284445,-0.061406412411742745,7.955336174433024
-0.050634332212682036,-0.05997632052131129,-0.0591017656220667,0.122052794690775,-0.027224149905812494,0.03745255015887634,0.8171484010405097
-0.03801466380752934,-0.020404952543073514,0.1023440528113505,0.08113357009329004,0.040494643432125166,0.022219585190234245,7.562501718629329
-0.06595432878109446,-0.10308505166021503,0.05412976624961422,0.011900418368329826,-0.030543857576754496,-0.016917236944338353,-11.086873651587942
-0.17721922569086246,0.03171602083617475,-0.034548734410289904,0.05258546850880702,-0.07589730220546247,-0.00603746039322384,-3.4137788501686845
-0.024026115610790995,-0.08881628431438318,-0.11489330421619764,-0.04443951464476831,-0.039773383250933755,0.03156295369448442,-10.033362459309792
-0.012885742911076043,0.06311278767834935,-0.09560619788344499,0.02184053882896801,0.10019278106127653,0.046817027291226485,18.637620268544072
0.04786140252043857,-0.08839539817630011,-0.016274792185553617,0.03006476402702177,0.023261364012446703,0.08509274067911624,3.142063651393845
0.021791138719443614,-0.026886153197644883,0.030403263177119097,-0.03794549868868646,-0.17050494557184862,-0.13734850024281312,-29.966080754069743
-0.07124583521217188,0.007349741260034064,0.14708924823559322,0.06440713679517147,-0.06649214311225278,0.07343661791837652,1.7792702764074604
-0.021018056893169646,-0.013966055576228157,-0.06443152519353693,-0.07089249248048647,0.030460778981512143,0.012081322133343453,-0.18181743186367694
0.08240486521484111,-0.002301090202251577,-0.015573362633674627,-0.08467988355722988,0.014148582000619699,0.017031904135240358,-1.2092777859232764
-0.045868655311818114,-0.048576543645663425,-0.06146312879500643,-0.0013810529105656895,-0.01117657522564943,-0.011627858425272293,-5.458018222564966
0.10698769629763571,0.09908206063845278,0.04483685287921606,-0.06682436785327357,0.044452824880683445,-0.007385803154485542,8.143682873778214
0.06396462426868728,0.03899513221242874,0.006104984112263439,0.003023983752975811,0.0654914842072851,-0.009571186042843755,8.75690794555569
0.021426593559929038,0.11654195527609951,0.14849357059945922,-0.005132534284816708,0.05301561138433824,0.03222527683714774,15.629848672020124
0.022856008217268867,-0.027963759089443617,0.06249226606512531,-0.02567598243234486,-0.036773761402028524,0.01904549356869211,-5.432559996631194
0.04707518338589596,-0.05754997002501652,-0.041329258944423276,0.004833396178505464,0.049148421045018806,-0.05939575046968851,-3.163716943960796
-0.03594319243170509,0.032191286599731986,-0.03119654527584465,-0.002001891646561456,0.00361196201537887,0.06622058747878809,7.167709383446895
-0.06425733000702318,-0.05604503428716841,-0.03829658561380551,0.04427225212253964,0.03132468769392316,-0.014679998821254581,-0.03746075277320138
0.06753663032566858,0.014636825225804645,-0.05303768569681805,-0.024912187914274526,-0.013932499599382777,-0.057295413762585894,-5.364812572292408
0.036953366360738586,-0.09308366299305286,-0.03891603448374821,-0.05381461250169345,0.02467672148428369,0.030582075956154153,-4.420294188288501
0.04857273737796893,-0.014421774216457265,-0.04374494993305755,-0.039816460549230444,-0.010744165492194988,-0.017267630613632994,-5.000537615549923
-0.026972108645669943,-0.08905031976494959,0.07668323225034107,-0.003556373541125684,0.0542217505407748,0.02501738505292839,0.564542875950182
0.02247273264494725,0.0354055973456078,0.05090953973040845,0.01325724081407754,-0.031962930512510423,-0.03446781780941229,-2.446648659674617
0.01176932392798061,-0.03183927256895114,0.01931548044491396,-0.04176623492394692,0.02391479297683797,-0.07329014979395929,-6.777514394386589
0.021671037474677725,0.03447085471715948,0.039243137160867976,-0.0019142689870415542,-0.10224833280278607,-0.03333833771896422,-10.052242391624342
0.01048111479065942,-0.1508622371467769,-0.059207983585403044,0.09499373096621118,-0.04463783440340235,-0.08735091971016831,-17.231458083565325
0.01413518877801788,0.08635844261140639,0.02538296302372841,0.04998579145019237,-0.09560677427258144,0.009239818633695322,-0.49982814681878374
-0.057600923994725474,-0.04287509943296075,0.0703371629500086,0.02226005655113822,-0.05918650685404152,0.03375123905433472,-5.6533729504197
-0.022535023118219127,-0.04883877269084817,0.047661807035769756,-0.005615774982403298,-0.09042220326415315,-0.04241405648805202,-15.645184383140473
-0.08022996291120263,0.01347324742684513,0.0304880755667349,-0.011039827693501557,-0.013743082542504522,0.028359176660737107,1.0955128481948504
0.03219760784580188,-0.07624564028279897,0.03256310513042639,-0.09076431174344722,0.12164951990525474,0.029731730401925633,4.759419626315443
0.08203439881661448,0.09291450843539664,0.015063682827548462,-0.05329574070132971,-0.029432025784586844,-0.021266743340746873,-0.004650587085539115
-0.013395645243878663,-0.07833426877171838,-0.07863357463753022,0.02969906977982825,-0.1295815406360486,-0.11028626937474087,-24.831004474009582
-0.0715394915016249,-0.012005591198228412,-0.09593082851659843,-0.08638970990656031,-0.11371707983498784,-0.038472152737738116,-18.49694722824035
-0.07520430821811015,-0.05375166361833735,-0.07340510333270592,0.013783623858688022,-0.08435820367241059,-0.17568157758890973,-23.793878173684426
-0.07188686702692748,-0.005881393804047549,-0.0675403320595736,0.07462351572782301,0.025728997655575077,0.018696822042408003,6.6183664281388985
-0.04718000020272387,0.02294502753088184,0.03777037824179046,0.05531370405596016,-0.06397348360915725,-0.1035771516198228,-9.498405603235891
-0.04708224888441414,-0.07214258343842196,-0.026838775785976623,0.03684390553984983,-0.017509922771628723,-0.0339128207996317,-7.683208953139013
-0.012815328578120344,-0.11364641879104623,-0.0712917886201822,-0.04276104630038925,0.033331713441968745,0.0904206972148651,-0.4211859449908548
0.011255944084094315,-0.01755626615517151,-0.07444485573909243,-0.08471189220172194,0.013044516926243727,-0.07768261718701158,-8.973173386833874
-0.009590721034649065,-0.019494769342841035,-0.02861129088348429,0.049309693517070596,-0.053685824180817916,-0.07002129192822504,-9.457668003595245
-0.09358594039523666,-0.04807573330312518,0.05829620433631093,0.05792526032185874,0.09490541210705039,0.009554916554990321,9.099626359503784
-0.038286482172727045,0.09922787701379443,0.09813318983742678,-0.01293106480575659,-0.03068146171988457,-0.030617831644316265,1.4054549534632361
0.03406094193854954,-0.07758622135141251,-0.11520718358377813,-0.04330218649780698,-0.14290036389369407,-0.04868802818027882,-24.958187173200514
-0.08078214660004138,0.030774073902781723,-0.06902915570571855,0.04173254793916918,0.09398021512348706,-0.017710919543616813,12.084803819563277
0.0024838926982327855,-0.15987272970246275,0.022088804836624128,0.08361758239260525,-0.029032823763890922,-0.0032843645915402765,-10.997247039000476
-0.004900920136206948,0.0417560439552345,0.09146288007867198,0.01996151212248626,0.06065753310485615,-0.015986231571615484,8.75692542389305
0.0073163689482392755,0.09884982683122898,0.04866815817534091,-0.014999848647566138,-0.1290067561343664,-0.1506448868008852,-16.76792004244103
-0.05351056645520187,-0.10758982163463715,-0.013652099144832164,-0.03970648031424047,-0.06811671821311932,0.044180645950199215,-13.113734394848361
-0.026148694035541604,0.013630342957597762,0.0145755658791666,-0.07902097521039658,0.05138540730915521,0.005546148147578971,3.0720798957401145
0.04190971419155992,0.03620803631157936,0.004887425264095387,0.010637062440597988,-0.006509389832787319,0.03344031635832715,4.724040426819814
0.021428955904584827,0.033640164260034175,-0.0958905111610508,-0.022842507775404586,0.0630603385298684,-0.040722982237483774,4.866982711765813
0.009748628494174181,0.04371218093538119,-0.010412106002331025,-0.018097950295582182,0.08234513861705356,-0.008131455800115586,9.961282627125987
-0.024158562774379926,-0.08911319999556934,0.00039593947193408696,0.026481831840717243,-0.1878217600626943,-0.01975644295597693,-25.24674437448869
-0.018464952749725393,0.01558694727170348,-0.05296658280409044,-0.04761227484041176,0.01649198087039705,-0.006276201432310873,0.2799506904286442
-0.04678404508839601,0.10469642313562876,-0.0090208182562612,0.004679540002179836,-0.0492491381722837,-0.06066894101632176,-1.3694174878717877
-0.029542724344849426,0.08503387466852808,0.08449372432601242,0.0441194685122825,-0.0643227409500254,0.036646039862784786,4.152679820087554
-0.04986716936190604,-0.09477464034056468,0.03899376308219885,-0.03191718948857552,0.04150684882902057,0.049380910139394246,-0.6339958350688395
-0.029895432749774492,-0.11723615855315249,0.06285647317680616,0.06975228967056518,-0.12202755419090675,-0.035971838068503556,-20.01292474517469
-0.0566186034117805,-0.004929028534415993,0.10131578349380665,-0.028596711535553435,0.08568176092161212,0.10404340238740886,14.11938114535109
0.021719306175716,-0.017989954924639805,0.008139056967619438,0.005670257176132551,-0.046461348413621276,0.0210407014815689,-4.196729725428888
-0.014400212861088061,-0.009075417555064611,0.00812577958313667,0.018866826638690708,0.06451752579800032,0.025310414801259028,8.304549890113687
-0.04346795123961485,-0.010012427070153066,0.006730218791086139,0.012944742410664505,-0.0028447683995081446,-0.014119785978495591,-1.423890556597978
-0.03407458596378849,-0.0465938133892201,-0.05662588097988344,-0.0014071015306000266,-0.01671650584204648,-0.08470018510111754,-10.92579435127283
-0.021655389433603303,-0.08777705012439432,-0.011173052388344182,0.030683896208745995,-0.08576116012539288,-0.0695678185285692,-18.303231902343196
-0.01126319340813461,0.07619163414339407,0.058772119653713976,0.05322161769434573,0.045457639039361356,0.045659665362742116,15.414098273743523
0.013575040809742157,0.05780156447230839,0.0820101093181455,-0.06709593530648966,0.06510810620642211,0.04101930475951031,10.568986988895396
-0.0007991594847108902,-0.06425576465994771,-0.08337564366258526,-0.05389661377480714,-0.12463874694681489,-0.11704221519429647,-27.378146840498097
0.10429119234689213,-0.048467566174197396,-0.08774577561498895,0.038826160190947034,0.045007439616412265,-0.08923559570922454,-3.533092852376499
-0.04033125922166627,0.07185899190321707,0.10546666494896287,0.05726593197265531,-0.038992318058120826,0.02068186591016572,5.175660470083248
-0.025427005070812175,-0.015629786313026254,0.006170962017613815,0.02882230685787467,0.036597177422733884,0.08245626532407235,9.449867144831655
-0.023509077141200964,-0.11793519791512133,-0.028324225220579084,-0.011163116468369512,-0.059212867380520735,-0.04188499878766225,-17.71078737434602
0.08562305593994694,0.010400264022417517,0.04278990759953048,-0.0801488780233698,-0.02650623739193369,0.09354596398845715,1.1643628109262925
-0.012290307860752019,0.06612175502527867,-0.08765243351022713,0.07855335400509844,0.12837633304016832,0.04445048296504425,23.911827052803574
-0.0021425233083286407,-0.06111164986534228,0.04127095237545387,0.054866953162065066,0.030441438612204948,0.06889031686821279,5.751782917409054
-0.07898905580301174,-0.06563453144407791,-0.04767247530492212,0.008676923264528284,0.027761204174678866,-0.0846028265039958,-7.444733345873107
0.011438694481132385,0.03910813868433516,0.060590127393423496,-0.012615873012900208,-0.08337900781761645,-0.032888730867736825,-8.276148649929794
-0.01939582289574081,-0.049056555512860686,-0.11782601779225316,-0.046449834452677995,0.0318137513341713,0.08476505945398931,3.513728737433963
0.02468018576379288,-0.024161442687157163,0.05292559911156996,-0.013064207823408,0.026929259028351152,-0.05020414671176781,-3.1001662758482227
0.04985807613450514,-0.07487568360237223,-0.11155679007778142,-0.012788681200416156,0.006472717236928056,0.028539284460875485,-3.302897957033109
0.05915878818053992,-0.009910210247209457,0.05877049463036983,0.018523742730877875,-0.043510576500266906,0.012558326715391524,-3.3613965553704643
0.02478792865463121,0.00025201220080436904,0.04335581978978615,0.05682945710985981,-0.05390019387847213,0.01693611271264686,-1.7186518495515055
-0.03146697569299198,-0.020904835252415398,-0.06533551380807537,-0.007976550650655174,0.06329910811670245,-0.04734987352178247,1.1542037143934643
0.019380802408664716,-0.04353996539920699,-0.05884880207068187,0.0006735655871334609,0.05595234032489427,-0.015602791926336896,1.370339415506089
0.16469677910959662,-0.1396957910129308,-0.014722993811293175,0.005276728599905883,-0.061510752933473495,0.022559277507880462,-14.33379375764089
-0.036346173144076004,0.0604743187366894,-0.1115157770169661,-0.01837593625550514,0.06263138788354047,-0.08350687651374615,3.978822562779209
-0.03015412229325835,0.09263298083122432,0.03243446300487075,0.12057837360427795,0.04447401471271618,0.014066141683810776,17.192987187595243
0.000640207194471153,0.05550105043762269,-0.057011151124085266,-0.06705601151249894,0.10221144574114635,-0.038393385133151575,8.584681185558374
0.00398651137321452,0.0017165631967255394,0.02520731331704666,0.033631579007013794,0.10277637115562574,0.020812399690514106,13.192178295522382
-0.016601751063815912,0.040126890496285345,-0.006724413494935456,-0.05701433410568324,-0.034716196388419364,0.010867123710116588,-2.2506397377113267
0.08967776397171721,0.019411295864756782,-0.05361127534532514,-0.05032509660014767,0.1302042847262329,-0.022124194112631793,10.61265013738823
-0.1250328686188138,-0.009014871649493626,-0.058166885472778165,-0.015911326034414475,0.027507755946762698,-0.07372118701149263,-3.706226248404057
-0.015875432396950013,0.10166273095693429,0.06138893518772857,0.030871944999029684,0.0262238457403006,-0.06714749624893543,6.567149394030778
0.017633501658075167,0.05773697463652195,-0.023678851165620483,-0.08482248541523163,-0.04349022509354489,0.07509005189073417,1.399608864572866
0.07606668147332103,0.06677237193918659,-0.01766276961517056,-0.06838535460181368,0.0032699865804022427,0.03322879257953577,4.4883333448287726
0.0295146607148192,-0.0734023590412496,-0.02183754034915019,0.05731703771676209,0.11951359562960376,-0.006845156697333574,8.559849867498503
0.018891819285865363,0.029159369648413223,0.12365264326230078,0.060293883677108626,-0.10406686616473272,-0.04355738600244721,-8.657509727626941
0.010904377140926427,0.08636954957976761,-0.00989238021200165,0.06674489138841963,-0.07621585610546347,0.02476756084080958,3.215926291673574
0.03297608389273684,-0.1087299306726191,0.031993675774100575,-0.05057557881498126,0.10644070248436222,0.05177182855425553,4.167787133857434
-0.024785911504207725,-0.03279795363613492,0.010405927372361633,-0.08326061567727286,-0.0675290459405942,0.018268886016553177,-11.347643623424748
-0.02295451414478015,0.05171221549694874,0.0775409538148598,-0.026157389835756887,0.019996671331193767,0.06077114150104024,8.780994168642176
-0.034049921983924945,-0.009306488737576647,-0.03331844583515502,0.025108377851703747,-0.016161381489889267,-0.024404443837723562,-2.884550323126698
0.10474176727626183,0.01034700930893581,0.06506191999502672,-0.030383503447585523,0.02818476300269272,0.04239534576034308,5.170917159484222
-0.02991467575877799,0.04097705761325265,-0.052352287319223034,0.09484850645277561,0.023235129462732998,-0.10505860855159554,2.0304721701284727
-0.023929366821120374,-0.08730094555432304,-0.08004708788186152,0.036082212956362894,0.08326539844442024,0.030095303672264193,5.6179827747743545
0.010166623720443276,0.05113840289336242,-0.00661064139284845,-0.0232327947171262,0.010039893265142697,-0.03301612333110904,1.3839076908244252
-0.07151860166771687,0.08182575239196495,-0.03181929238690778,0.016814943088677273,-0.0058471660362303494,-0.021600457460319026,4.516515323508667
-0.05032939375984991,0.035399333345687664,0.06604319900609538,-0.017556558971666893,-0.020133268662376667,-0.04111633310995559,-3.0542887966057886
-0.11472583669853251,0.039243859718896275,0.06592766967085363,-0.03532194044246461,-0.0031469831115424813,0.024956835241170143,2.7198013826430225
0.12046854214276026,-0.00867414684977455,0.005386555162923518,0.02487464067619017,-0.04438015101232521,-0.033999726410510585,-6.310796723358253
0.028804578824979173,-0.11088166840149373,-0.06663439926323003,-0.03402459583831083,0.024914185245847723,0.06902709402772597,-2.164456555450993
0.0418985558129198,0.09290503870071629,0.11413424104077667,0.06350859250389553,0.02775616002957794,0.05641996348699195,16.044348541092667
0.0006920037242065698,0.05304621648337924,-0.05951596260712831,-0.06703054412942747,0.0977566849322831,0.02799142593079284,12.564756834579896
-0.03439138277229031,-0.02657774938051443,-0.02220606409443486,-0.008432641818752853,0.019180233447017463,-0.003194815917115202,-0.5882672224149577
0.016022727260649083,-0.09689839930466114,-0.022167882481621243,-0.027122615815346533,-0.0015864488607465893,0.005878139558015496,-7.865030909420266
-0.09446944559968631,-0.03649172916390505,-0.041527846376762316,-0.023442092034900622,0.0030440266598821264,0.10155766577449453,3.7115330802558217
0.022387120142092223,0.04147451145591154,0.07687829036544813,0.005802522124991419,-0.03601697634931516,-0.015987522740937187,-1.4525727905188752
-0.007292396478378723,-0.039199268343254066,-0.01112113172836155,0.020741991193904685,-0.05924942588764588,-0.04168769088022842,-10.68450075017819
-0.004413928962453829,-0.014296787685000818,-0.035882964873700685,0.006230583338909223,-0.12403777234667576,-0.030416974617818737,-15.160640763576637
0.03244917403654721,0.054070631232885843,0.01774439179766517,0.017986572597634348,0.02466142566395303,-0.0015380015416341939,6.988362575499901
0.04075240050445109,0.009568362826508095,0.07286254169851036,-0.02412167791170531,-0.0563348591255715,0.04200985098775743,-3.021578463476111
0.04077886391856015,-0.0016717497220124292,0.062010416178664575,-0.08713925409543975,-0.019095296663251306,-0.093768255818938,-12.2369496358462
0.04504936895500248,0.055820960046015486,0.0704063829151173,0.046894930034301646,-0.11247391140689536,-0.0819630494842905,-10.81072301643583
-0.04240547796803477,0.01759373711849764,0.035858416670410447,-0.13430272778217245,0.13031767155858429,0.008953281868053477,9.049459918222242
0.013061756372365221,-0.017747472259457817,-0.0072782171982893485,0.03685601569457087,-0.032749881328520816,-0.05595153445998999,-6.816019605345969
0.042656416215584934,-0.04802650006161245,-0.007428464319129538,0.028121085532666654,-0.10672114326161457,-0.0791766493108694,-18.303501837662026
-0.05746043942968035,-0.13047383183336914,-0.06047169799751255,0.03524225521644812,0.0466795172557914,-0.04065354202141074,-6.041564099977423
0.012012372304607777,0.025602754186453493,-0.06957724354287487,0.057099095984809875,-0.04734488417943765,-0.024244437729346792,-2.089633525414487
-0.03958115850629494,-0.03659696428461233,0.023292983335332113,0.02380341804510407,0.008005308476099786,-0.020057273192824313,-2.202235640701476
-0.01279263132796403,-0.15288795075605685,-0.030061145346306592,0.015452262555134787,0.06411975913108514,0.06587486935565376,0.6077837576287859
0.05443959845662602,-0.045379259681199484,-0.02676740736864377,0.056649460627635054,0.016334211362581695,0.0031961954177865855,1.0097768041576418
-0.014149128530365335,-0.028341455153624268,-0.061400311570421265,0.06890419446503124,0.006793800136570547,0.0011972872156427589,1.673042469996372
0.0830844907434384,-0.05712565351240607,0.06756275489833885,0.10764122978459356,-0.00640008358265734,-0.062054285077235066,-4.421405972195314
0.11253015389122906,0.08420711864635824,0.11311472317520319,0.005102565912851468,0.05074322780301155,0.013854283502992542,12.250449239985475
-0.0240606540977474,0.01212524773002429,-0.06719769395181457,-0.03928106858079909,0.008435217805631855,-0.02663877644731079,-1.820327939219768
-0.02724324691865413,-0.08523923269304491,0.05557185927977058,-0.0017439837971534287,0.02040012337006392,0.04146669271667755,-1.2979474441597585
-0.012417605733495183,0.05219773752444784,0.014357000785282764,-0.047955175148357045,-0.07179271343742794,-0.07727710277963787,-10.775182484548544
0.01079229026396544,0.05403676797430063,0.04136311913151916,-0.02812241270547121,-0.04258277002447918,-0.03007351204814014,-3.629975528414265
0.04352150451988858,-0.11143590677301585,0.013384375346612395,0.0071600868357023575,-0.09689142978140802,-0.09401350705636076,-23.80427727963356
-0.024082563541523026,0.03438963369744369,-0.024546215983892162,0.07599397608284247,-0.005223620531412563,0.004962925496970996,5.54770794682719
0.044726584647911204,-0.030925113968642365,0.048500781495294326,0.00031859018220646877,0.015464337822984318,0.04925195654878153,2.7377580300219693
-0.02715623059191489,-0.10363489570866921,-0.059467760098923766,-0.01176702617308399,0.028433000461489083,0.02092331136837334,-3.673436635762732
-0.016246800444505573,-0.02067413855489843,-0.05930469218307038,0.011975898622370394,0.02521803077341455,0.04618641620844274,4.7271027980937514
-0.02680608791974967,-0.05096260681004318,-0.006489828190069982,0.006529878812055819,0.028809045897691118,-0.015070854419959218,-1.5653026198968567
0.07410186897140016,-0.06016081503057493,0.12399914926131371,-0.017304818824837052,-0.09637639948385182,0.058165748211486235,-10.583880001260889
-0.04055857676062857,0.03471923264275752,-0.12580367446470572,-0.025136338569086168,-0.06208688483827268,-0.02408887368222449,-6.40729304346071
-0.038039076008271305,0.046711614008761095,-0.09658792310819567,-0.028041749384792376,0.007907514720553375,-0.027541493997652124,1.0280328811144788
-0.02031323753964951,-0.02053921171778659,-0.10776301736743592,-0.04494900726097307,0.058985846109753715,-0.032081898713637924,0.22693669899373736
-0.0766875756452923,0.08185748111273464,0.03836175449117492,0.012963308486161116,-0.010559806677939893,-0.03680854475759816,2.8336590521194487
-0.005955941551546117,0.07900551783508447,-0.08831747959076053,0.003998184469408809,0.008025591400936267,0.013802991338765148,7.591930990188719
-0.014662116806225908,0.12195885555514162,-0.03814651861189792,-0.0014963289246014075,-0.04101324378538056,0.004265565002723454,4.917568246956375
-0.011633306944819672,-0.02764449658622658,-0.07129630891013129,-0.060582873211481064,0.04266800444355188,-0.002949404479914188,-0.5526551106053033
0.04413856326911948,0.10005731456255655,0.06910461446537713,0.0014366198834199536,0.07355437254925432,0.0025474477636245833,14.70912230263189
0.06833565259448085,-0.03743307188201814,0.04322496563160828,-0.027865019673631388,-0.07299062636910036,0.0281456484357928,-9.165701083144036
0.02431878118626667,0.049402150169579814,0.02111996910198005,-0.010065855676596281,-0.047201152906268085,-0.10813132237040839,-9.052178537198715
0.061413259234133794,0.11889599861434955,-0.03245001009003256,0.008522047674478787,-0.0017394513387632635,-0.06679050367297856,4.099623961030857
-0.009776673398941692,-0.05518684539041934,-0.017111957985514625,-0.046311424509599304,-0.13777335705266947,-0.06257653325177803,-23.93314108865681
-0.06670176794404153,-0.07252450697199683,0.03727602477312054,0.03555027698547667,-0.007517255438610298,-0.0007940110954669377,-4.482213573965249
0.011828122058759827,0.05517159328640739,-0.03401776989994669,-0.006451386861859365,0.10044916669481375,-0.07334198366013417,8.561472835264949
0.0640717170771865,-0.07355091749989508,-0.013344151499261304,-0.08022773775629571,0.04241283636835892,0.12482842780698218,4.134423391295201
0.05395851032424291,-0.024963828204288115,0.017319306540052246,0.009360560935802701,0.009947856467941663,-0.01372841216721854,-1.355097529000044
-0.01990306012357714,-0.11238566421659682,0.0754407259560231,-0.06084437214631477,-0.01116049692032408,0.018029954173185647,-10.527955564601335
-0.014715063258699049,-0.05120270757055885,-0.11887042094826722,0.02303718094498445,0.02300267686501281,-0.10469708903829672,-7.657294461357237
-0.07324666429669686,0.0205929067831772,-0.11645077670323398,0.04755086300469573,0.02370048558550286,-0.031193718620785738,3.7032275047016263
